Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Refund_Amount_missing,clean_tx_id,month,ticket_count,negative_tickets,top_topic
101044,,C0001,Smart Home,NordLock Pro,185.8,1,Paid,,,,,,,,NaT,1,0,setup_technical
100348,,C0220, Accessories ,Phone Case,31.01,4,Paid,,,,,,,,NaT,0,0,no_tickets
100572,,C0002,Smart Home,NordLock Pro,192.26,1,Paid,,,,,,,,NaT,0,0,no_tickets
100281,2023-11-25,C0017,Smart Home,NordCam Mini,91.1,1,Paid,,,,,,,,2023-11,1,0,setup_technical
100899,2023-12-10,C0001, Accessories,USB-C Cable,8.25,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
101070,,C0023,Smart Home,NordLock Pro,216.4,1,Paid,,,,,,,,NaT,0,0,no_tickets
100716,,C0036,Accessories,Charger,44.54,4,Paid,,,,,,,,NaT,0,0,no_tickets
100010,2023-11-15,C0001,Accessories,Charger,32.57,3,Paid,,,,,,,,2023-11,0,0,no_tickets
100764,2023-12-07,C0006, Electronics ,Smartphone Z,998.04,1,Paid,,,,,,,,2023-12,2,1,setup_technical
100271,2023-11-25,C0008,Electronics,Laptop X,1718.34,1,Paid,,,,,,,,2023-11,1,0,other
100984,,C0124,Electronics,NoiseCancel Headphones,247.73,1,Paid,,,,,,,,NaT,0,0,no_tickets
100495,2023-12-01,C0004,Electronics ,Smartphone Z,795.93,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101022,2023-12-12,C0076,Electronics,Tablet A,565.36,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100286,2023-11-25,C0007,Electronics ,Tablet A,732.66,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100542,2023-12-02,C0077,Accessories,Laptop Sleeve,41.1,1,Pending,,,,,,,,2023-12,0,0,no_tickets
100977,2023-12-11,C0017,Smart Home,NordLock Pro,183.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100445,2023-11-30,C0001,Accessories,Accessory Bundle,34.98,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101180,,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,,,,,,,,NaT,3,0,other
100933,2023-12-11,C0003, Accessories,Laptop Sleeve,41.18,3,Paid,,,,,,,,2023-12,0,0,no_tickets
101073,2023-12-13,C0015,Smart Home,NordLock Pro,214.13,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100100,2023-11-19,C0143, Accessories,Charger,21.14,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100847,2023-12-09,C0136, Accessories,Laptop Sleeve,43.74,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100496,2023-12-01,C0032,Electronics,NoiseCancel Headphones,282.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100433,2023-11-29,C0027,Electronics,NoiseCancel Headphones,306.26,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100143,,C0002,Accessories,USB-C Cable,7.06,1,Paid,,,,,,,,NaT,0,0,no_tickets
101134,2023-12-14,C0002, Smart Home ,NordLock Pro,200.59,2,Paid,,,,,,,,2023-12,0,0,no_tickets
101197,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100167,2023-11-22,C0001,Electronics,Tablet A,499.07,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100162,2023-11-22,C0081,Electronics,TV Pro,1615.87,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100643,2023-12-04,C0005,Smart Home,NordLock Pro,244.97,1,Paid,,,,,,,,2023-12,1,0,other
100137,,C0001,Electronics ,NoiseCancel Headphones,260.84,2,Paid,,,,,,,,NaT,1,0,setup_technical
100878,,C0001, Accessories,Laptop Sleeve,36.99,1,Paid,,,,,,,,NaT,1,0,setup_technical
100017,2023-11-15,C0003, Accessories,Charger,26.91,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100114,2023-11-19,C0148,Electronics,Tablet A,457.81,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100008,,C0001, Accessories ,Charger,36.45,3,Paid,,,,,,,,NaT,1,0,setup_technical
100196,2023-11-23,C0001,Electronics,Smartphone Z,1016.16,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100866,2023-12-09,C0102,Electronics,NoiseCancel Headphones,233.49,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100174,2023-11-22,C0001,Smart Home,NordLock Pro,215.47,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100447,2023-11-30,C0001,Accessories,Accessory Bundle,60.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100101,2023-11-19,C0001,Accessories,Accessory Bundle,49.17,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101092,,C0244,Smart Home,NordTherm,83.17,1,Paid,,,,,,,,NaT,2,0,setup_technical
100580,,C0092,Accessories,Screen Protector,7.07,2,Paid,,,,,,,,NaT,0,0,no_tickets
100474,,C0002,Accessories,Charger,17.37,2,Paid,,,,,,,,NaT,0,0,no_tickets
100205,2023-11-23,C0024,Electronics,Laptop X,1339.22,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100581,2023-12-03,C0027,Electronics,NoiseCancel Headphones,348.89,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100157,2023-11-21,C0027,Electronics,Smartphone Z,787.19,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100894,,C0002, Smart Home ,NordLock Pro,221.02,1,Paid,,,,,,,,NaT,0,0,no_tickets
101040,2023-12-12,C0015, Smart Home ,NordLock Pro,195.56,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100486,2023-12-01,C0007, Smart Home ,NordLock Pro,237.0,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100645,2023-12-04,C0076,Smart Home,NordLock Pro,200.03,1,Paid,R000031,TX-100645,2023-08-12,200.03,Processed,False,100645,2023-12,0,0,no_tickets
101140,,C0042,Smart Home,NordLock Pro,223.67,2,Paid,,,,,,,,NaT,7,4,setup_technical
100712,2023-12-06,C0007, Accessories,Phone Case,16.5,3,Paid,,,,,,,,2023-12,0,0,no_tickets
100928,2023-12-10,C0002,Smart Home,NordCam Mini,59.35,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101006,2023-12-12,C0187,Electronics,Tablet A,661.51,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100004,2023-11-15,C0019, Accessories,Phone Case,36.72,1,Paid,R000032,Ref: 100004,,36.72,Processed,False,100004,2023-11,0,0,no_tickets
100378,,C0229, Accessories ,Charger,16.51,1,Paid,,,,,,,,NaT,0,0,no_tickets
101021,2023-12-12,C0016,Smart Home,NordLock Pro,182.28,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100359,2023-11-28,C0029,Electronics,TV Pro,1552.56,1,Paid,,,,,,,,2023-11,1,0,other
100429,,C0001,Accessories,Laptop Sleeve,26.0,1,Paid,,,,,,,,NaT,1,0,setup_technical
100277,2023-11-25,C0008,Electronics,NoiseCancel Headphones,172.79,1,Paid,,,,,,,,2023-11,1,0,other
100267,2023-11-25,C0182,Smart Home,NordLock Pro,220.58,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100860,2023-12-09,C0009,Accessories,USB-C Cable,7.49,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100943,,C0115,Accessories,Charger,15.61,1,Paid,,,,,,,,NaT,0,0,no_tickets
100230,,C0003,Smart Home,NordPlug,30.79,1,Paid,,,,,,,,NaT,2,0,other
101038,,C0002,Electronics,Laptop X,1674.1,1,Paid,,,,,,,,NaT,0,0,no_tickets
100719,2023-12-06,C0007,Electronics,NoiseCancel Headphones,224.64,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101009,2023-12-12,C0001,Electronics ,NoiseCancel Headphones,255.44,1,Pending,,,,,,,,2023-12,1,0,delivery_delay
100446,2023-11-30,C0026, Smart Home ,NordLock Pro,219.4,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100761,2023-12-07,C0120,Accessories,Charger,49.62,3,Paid,,,,,,,,2023-12,0,0,no_tickets
100374,2023-11-28,C0001,Electronics,Tablet A,798.57,1,Paid,R000033,Ref: 100374,2023-04-12,798.57,Processed,False,100374,2023-11,0,0,no_tickets
100826,,C0001,Smart Home,NordLock Pro,188.48,1,Paid,,,,,,,,NaT,1,0,setup_technical
100695,,C0260,Electronics,Laptop X,1595.69,1,Paid,,,,,,,,NaT,0,0,no_tickets
100870,2023-12-09,C0005,Smart Home,NordLock Pro,180.98,1,Paid,,,,,,,,2023-12,1,0,other
100117,,C0001, Electronics ,Laptop X,1769.87,1,Pending,,,,,,,,NaT,1,0,setup_technical
100223,2023-11-24,C0114, Accessories,Laptop Sleeve,15.24,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100459,2023-11-30,C0004, Accessories,Phone Case,13.42,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100618,2023-12-04,C0218,Accessories,Wireless Mouse,24.87,2,Paid,,,,,,,,2023-12,0,0,no_tickets
101193,2023-12-12,C0187,Electronics,Tablet A,661.51,1,Paid,R000034,Order 101193,,11.14,Rejected,False,101193,2023-12,0,0,no_tickets
100201,2023-11-23,C0030,Accessories,Phone Case,36.25,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100550,2023-12-02,C0016,Accessories,Wireless Mouse,40.97,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100654,2023-12-05,C0019,Electronics,Tablet A,466.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100947,,C0177,Electronics,Laptop X,1501.09,1,Paid,,,,,,,,NaT,0,0,no_tickets
100343,,C0060,Accessories,USB-C Cable,20.0,4,Paid,,,,,,,,NaT,0,0,no_tickets
101083,,C0024,Accessories,USB-C Cable,7.31,2,Paid,,,,,,,,NaT,0,0,no_tickets
100632,2023-12-04,C0021,Electronics,Tablet A,331.45,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100006,2023-11-15,C0065,Electronics,Tablet A,728.62,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100109,,C0001, Electronics ,NoiseCancel Headphones,174.17,1,Paid,,,,,,,,NaT,1,0,setup_technical
100502,,C0038, Accessories ,Accessory Bundle,55.24,3,Paid,,,,,,,,NaT,1,0,setup_technical
100392,2023-11-28,C0026,Accessories,Charger,28.59,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100942,2023-12-11,C0018,Smart Home,NordLock Pro,228.75,1,Paid,R000035,Order 100942,,228.75,Processed,False,100942,2023-12,0,0,no_tickets
100518,2023-12-02,C0003, Smart Home ,NordTherm,114.81,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100480,2023-11-30,C0001,Electronics ,Laptop X,1688.15,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100800,,C0130, Electronics ,NoiseCancel Headphones,218.36,1,Paid,,,,,,,,NaT,0,0,no_tickets
100035,2023-11-16,C0103,Electronics,Laptop X,1462.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100920,2023-12-10,C0013, Electronics ,Smartphone Z,1052.91,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100009,,C0001,Electronics,NoiseCancel Headphones,250.52,1,Paid,,,,,,,,NaT,1,0,setup_technical
100790,2023-12-07,C0041,Accessories,Laptop Sleeve,25.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100527,2023-12-02,C0028,Smart Home,NordLock Pro,219.22,1,Failed,,,,,,,,2023-12,0,0,no_tickets
100232,,C0252, Smart Home ,NordLock Pro,249.0,1,Paid,,,,,,,,NaT,0,0,no_tickets
100320,,C0001,Accessories,Laptop Sleeve,41.3,2,Failed,,,,,,,,NaT,1,0,setup_technical
100441,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100526,,C0010,Smart Home,NordLock Pro,196.94,1,Paid,,,,,,,,NaT,5,1,damaged_defect
100625,2023-12-04,C0001,Accessories,Accessory Bundle,75.73,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100611,2023-12-04,C0024,Accessories,Phone Case,10.55,3,Paid,,,,,,,,2023-12,0,0,no_tickets
100073,2023-11-18,C0001, Smart Home ,NordLock Pro,230.39,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100349,,C0044,Electronics,NoiseCancel Headphones,157.01,2,Paid,,,,,,,,NaT,0,0,no_tickets
100973,2023-12-11,C0001,Smart Home,NordLock Pro,186.97,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100095,,C0028,Accessories,Phone Case,27.74,1,Paid,,,,,,,,NaT,1,0,setup_technical
100544,2023-12-02,C0001,Accessories,USB-C Cable,15.85,4,Paid,,,,,,,,2023-12,1,0,delivery_delay
101169,2023-11-30,C0001,Accessories,Wireless Mouse,49.02,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100210,,C0002,Electronics,Tablet A,367.82,1,Paid,,,,,,,,NaT,0,0,no_tickets
100176,2023-11-22,C0007,Electronics,NoiseCancel Headphones,163.31,1,Failed,,,,,,,,2023-11,0,0,no_tickets
100481,2023-11-30,C0003, Accessories,Laptop Sleeve,22.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100282,,C0035,Electronics,NoiseCancel Headphones,176.84,1,Paid,,,,,,,,NaT,1,0,other
100107,2023-11-19,C0001,Accessories,Accessory Bundle,62.22,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101005,2023-12-12,C0003,Accessories,Wireless Mouse,53.67,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100834,2023-12-08,C0001,Accessories,Charger,39.15,2,Paid,,,,,,,,2023-12,1,0,delivery_delay
100252,2023-11-24,C0312,Accessories,Charger,26.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101166,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100390,2023-11-28,C0002,Accessories,Charger,30.55,2,Paid,,,,,,,,2023-11,1,1,delivery_delay
100929,2023-12-10,C0083,Accessories,Phone Case,22.44,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100939,2023-12-11,C0001, Accessories ,USB-C Cable,11.22,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100328,2023-11-27,C0001, Accessories,Phone Case,10.0,3,Paid,,,,,,,,2023-11,0,0,no_tickets
100969,2023-12-11,C0006,Accessories,Screen Protector,13.28,1,Paid,,,,,,,,2023-12,2,1,setup_technical
100013,,C0261,Accessories,Laptop Sleeve,33.9,2,Paid,,,,,,,,NaT,0,0,no_tickets
101026,2023-12-12,C0001,Electronics,Smartphone Z,829.05,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100669,,C0002,Smart Home,NordPlug,31.3,2,Paid,,,,,,,,NaT,0,0,no_tickets
101074,,C0048,Smart Home,NordLock Pro,235.67,1,Paid,,,,,,,,NaT,1,0,setup_technical
100937,,C0076,Electronics ,Smartphone Z,889.83,1,Paid,,,,,,,,NaT,2,1,setup_technical
101076,2023-12-13,C0005,Smart Home,NordLock Pro,187.08,1,Paid,,,,,,,,2023-12,1,0,other
100934,2023-12-11,C0002,Accessories,Charger,38.56,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100989,,C0040,Smart Home,NordLock Pro,185.28,2,Paid,,,,,,,,NaT,1,0,other
100214,,C0002,Smart Home,NordLock Pro,212.69,1,Paid,,,,,,,,NaT,0,0,no_tickets
100217,2023-11-23,C0001,Electronics,Smartphone Z,706.71,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100917,2023-12-10,C0007, Electronics ,TV Pro,1563.41,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100614,2023-12-04,C0002, Accessories,Wireless Mouse,28.43,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100823,2023-12-08,C0001,Smart Home,NordLock Pro,229.47,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100423,,C0021,Accessories,Screen Protector,14.89,2,Paid,,,,,,,,NaT,0,0,no_tickets
100999,2023-12-12,C0052,Smart Home,NordLock Pro,207.41,1,Paid,,,,,,,,2023-12,1,0,other
100568,2023-12-03,C0083, Smart Home ,NordCam Mini,63.87,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100422,,C0001,Electronics,Laptop X,1419.85,1,Paid,,,,,,,,NaT,1,0,setup_technical
100069,2023-11-17,C0006,Accessories,Phone Case,34.42,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100554,2023-12-02,C0003,Accessories,Accessory Bundle,84.79,4,Paid,,,,,,,,2023-12,0,0,no_tickets
100086,,C0001,Electronics,TV Pro,1344.25,1,Paid,,,,,,,,NaT,1,0,setup_technical
100247,2023-11-24,C0005,Smart Home,NordLock Pro,229.97,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100467,,C0001,Electronics ,Tablet A,359.78,1,Paid,,,,,,,,NaT,1,0,setup_technical
100430,,C0099,Electronics,Smartphone Z,1003.81,2,Paid,,,,,,,,NaT,1,1,delivery_delay
100418,2023-11-29,C0002,Electronics,Smartphone Z,741.1,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
100413,2023-11-29,C0094,Electronics,NoiseCancel Headphones,245.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100647,2023-12-05,C0071,Electronics,Smartphone Z,796.55,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100197,,C0001,Electronics,Tablet A,308.88,1,Paid,,,,,,,,NaT,1,0,setup_technical
100226,2023-11-24,C0002, Electronics ,TV Pro,1686.65,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
100729,,C0003,Accessories,Charger,21.85,2,Paid,,,,,,,,NaT,2,0,other
100285,2023-11-25,C0020,Electronics ,TV Pro,1544.21,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100660,2023-12-05,C0014,Smart Home,NordCam Mini,89.26,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100879,,C0030, Smart Home ,NordLock Pro,202.78,1,Paid,,,,,,,,NaT,6,3,delivery_delay
100112,2023-11-19,C0042,Smart Home,NordLock Pro,194.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100545,2023-12-02,C0032,Electronics,Laptop X,1364.71,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101123,2023-12-14,C0002,Electronics,TV Pro,1327.0,1,Pending,,,,,,,,2023-12,0,0,no_tickets
100993,2023-12-12,C0003, Electronics ,Tablet A,654.25,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100685,,C0034,Electronics,TV Pro,1683.74,1,Paid,,,,,,,,NaT,2,0,setup_technical
100818,2023-12-08,C0033,Electronics,Smartphone Z,900.82,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100381,2023-11-28,C0073, Electronics ,Tablet A,565.48,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100500,2023-12-01,C0002,Smart Home,NordLock Pro,214.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101042,,C0001,Smart Home,NordLock Pro,245.35,1,Paid,,,,,,,,NaT,1,0,setup_technical
100926,2023-12-10,C0229,Smart Home,NordTherm,126.44,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100780,2023-12-07,C0003, Accessories,Laptop Sleeve,36.14,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100291,2023-11-25,C0003,Electronics,Smartphone Z,1056.7,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100389,2023-11-28,C0001,Smart Home,NordLock Pro,210.88,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100360,2023-11-28,C0001,Electronics,TV Pro,1020.44,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100407,2023-11-29,C0001,Electronics,Laptop X,1506.44,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100365,2023-11-28,C0023,Electronics,TV Pro,1015.17,1,Paid,R000036,Ref: 100365,2023-06-12,1015.17,Processed,False,100365,2023-11,1,1,damaged_defect
100525,,C0001, Electronics ,Smartphone Z,899.0,1,Paid,,,,,,,,NaT,1,0,setup_technical
100575,2023-12-03,C0203, Electronics ,TV Pro,1308.91,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100683,2023-12-05,C0187,Accessories,Accessory Bundle,87.5,1,Pending,,,,,,,,2023-12,0,0,no_tickets
101033,2023-12-12,C0002,Smart Home,NordLock Pro,208.0,2,Paid,R000037,TX-101033,,416.0,Processed,False,101033,2023-12,0,0,no_tickets
100694,2023-12-06,C0002, Electronics ,Tablet A,362.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100705,,C0083,Smart Home,NordLock Pro,203.62,1,Paid,,,,,,,,NaT,1,0,other
100702,2023-12-06,C0149,Electronics,NoiseCancel Headphones,203.0,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100113,2023-11-19,C0003, Accessories ,Laptop Sleeve,36.03,2,Paid,,,,,,,,2023-11,0,0,no_tickets
100103,,C0005, Electronics ,Tablet A,647.19,1,Paid,,,,,,,,NaT,2,1,setup_technical
100415,2023-11-29,C0015,Electronics,NoiseCancel Headphones,327.37,1,Pending,,,,,,,,2023-11,0,0,no_tickets
100590,2023-12-03,C0003,Electronics,Laptop X,1488.81,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100191,2023-11-23,C0062,Electronics,Tablet A,382.77,1,Paid,,,,,,,,2023-11,0,0,no_tickets
101137,2023-12-14,C0014, Electronics ,Laptop X,1653.81,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100957,2023-12-11,C0007, Accessories ,Accessory Bundle,44.45,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100741,2023-12-07,C0015, Electronics ,NoiseCancel Headphones,163.13,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100053,2023-11-17,C0003,Electronics,NoiseCancel Headphones,266.47,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100029,,C0011,Accessories,Screen Protector,8.6,1,Paid,,,,,,,,NaT,1,0,other
100066,2023-11-17,C0048,Electronics,Laptop X,1460.0,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100875,2023-12-09,C0016,Electronics,Tablet A,496.6,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100246,2023-11-24,C0017,Accessories,Phone Case,34.84,1,Paid,,,,,,,,2023-11,1,0,setup_technical
100803,2023-12-08,C0241,Electronics,Tablet A,474.94,1,Paid,,,,,,,,2023-12,0,0,no_tickets
101078,,C0006, Accessories ,Charger,25.23,1,Paid,,,,,,,,NaT,1,0,damaged_defect
101127,,C0001, Accessories ,Phone Case,24.22,3,Paid,,,,,,,,NaT,1,0,setup_technical
100844,2023-12-08,C0067,Electronics,TV Pro,1183.75,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100595,2023-12-03,C0023,Electronics ,NoiseCancel Headphones,265.61,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100309,2023-11-26,C0002, Accessories,Wireless Mouse,54.66,4,Paid,,,,,,,,2023-11,1,1,delivery_delay
100903,2023-12-10,C0001,Smart Home,NordLock Pro,228.51,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100387,,C0001,Accessories,Phone Case,39.44,2,Paid,,,,,,,,NaT,1,0,setup_technical
100872,,C0003,Electronics,Tablet A,696.0,1,Paid,,,,,,,,NaT,2,0,other
100355,2023-11-28,C0001,Electronics ,Smartphone Z,917.35,2,Paid,,,,,,,,2023-11,0,0,no_tickets
101023,2023-12-12,C0001, Accessories,Charger,18.52,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100160,2023-11-21,C0001,Accessories,Screen Protector,13.38,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100187,2023-11-22,C0245,Accessories,USB-C Cable,7.37,3,Paid,,,,,,,,2023-11,0,0,no_tickets
100245,2023-11-24,C0041,Electronics,Laptop X,1469.0,1,Paid,,,,,,,,2023-11,1,1,delivery_delay
101056,2023-12-13,C0009,Electronics ,Laptop X,1727.39,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100076,2023-11-18,C0007,Electronics,Laptop X,1388.82,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100158,,C0228,Smart Home,NordCam Mini,93.0,1,Paid,,,,,,,,NaT,0,0,no_tickets
100127,,C0064,Accessories,Charger,21.16,1,Paid,,,,,,,,NaT,2,0,setup_technical
100745,,C0004, Accessories ,Screen Protector,10.85,2,Paid,,,,,,,,NaT,5,1,setup_technical
100724,,C0002,Electronics,NoiseCancel Headphones,172.37,1,Paid,,,,,,,,NaT,0,0,no_tickets
100323,2023-11-27,C0006,Accessories,Charger,34.9,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100874,2023-12-09,C0001,Electronics,Laptop X,1451.05,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
101054,2023-12-13,C0114,Electronics,Laptop X,1363.58,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100805,,C0060, Electronics ,TV Pro,1323.1,1,Paid,,,,,,,,NaT,0,0,no_tickets
100213,2023-11-23,C0135, Electronics ,Tablet A,522.41,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100778,,C0001,Accessories,Laptop Sleeve,27.03,2,Paid,,,,,,,,NaT,1,0,setup_technical
100104,2023-11-19,C0004,Electronics ,Laptop X,1568.65,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100754,2023-12-07,C0006,Accessories,Charger,30.68,2,Paid,,,,,,,,2023-12,2,1,setup_technical
101110,2023-12-14,C0001, Electronics ,Tablet A,386.48,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100960,2023-12-11,C0001,Electronics ,TV Pro,969.19,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100846,2023-12-09,C0054,Accessories,Laptop Sleeve,41.46,3,Paid,,,,,,,,2023-12,0,0,no_tickets
101194,,C0042,Electronics,TV Pro,1610.06,1,Paid,,,,,,,,NaT,7,4,setup_technical
100521,,C0002,Smart Home,NordPlug,16.97,1,Paid,,,,,,,,NaT,0,0,no_tickets
101136,2023-12-14,C0007,Electronics,Smartphone Z,1070.71,2,Paid,,,,,,,,2023-12,0,0,no_tickets
100771,,C0030,Accessories,Laptop Sleeve,20.44,2,Paid,,,,,,,,NaT,6,3,delivery_delay
100229,2023-11-24,C0002,Accessories,Phone Case,10.91,2,Paid,,,,,,,,2023-11,1,1,delivery_delay
100750,2023-12-07,C0003,Smart Home,NordLock Pro,190.45,2,Paid,R000038,Ref: 100750,2023-12-12,380.9,Processed,False,100750,2023-12,0,0,no_tickets
100274,,C0012,Electronics,Laptop X,1700.98,1,Paid,,,,,,,,NaT,1,1,damaged_defect
100876,2023-12-09,C0007, Accessories ,USB-C Cable,16.85,3,Paid,,,,,,,,2023-12,0,0,no_tickets
100183,,C0094,Smart Home,NordLock Pro,221.01,1,Paid,,,,,,,,NaT,0,0,no_tickets
100975,,C0001, Smart Home ,NordLock Pro,187.04,1,Failed,,,,,,,,NaT,1,0,setup_technical
101016,2023-12-12,C0001,Electronics,TV Pro,1462.11,1,Paid,,,,,,,,2023-12,1,0,delivery_delay
100198,2023-11-23,C0156,Electronics,NoiseCancel Headphones,296.85,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100794,,C0038,Electronics,Tablet A,588.66,1,Paid,,,,,,,,NaT,1,0,setup_technical
100670,2023-12-05,C0024,Electronics,NoiseCancel Headphones,250.75,1,Paid,,,,,,,,2023-12,0,0,no_tickets
100463,2023-11-30,C0013, Accessories ,USB-C Cable,8.39,1,Paid,,,,,,,,2023-11,0,0,no_tickets
100452,,C0072,Electronics,Smartphone Z,983.68,1,Paid,,,,,,,,NaT,0,0,no_tickets
100090,,C0003,Electronics ,Smartphone Z,717.75,1,Paid,,,,,,,,NaT,2,0,other
101139,,C0044,Electronics,NoiseCancel Headphones,157.01,2,Paid,,,,,,,,NaT,0,0,no_tickets
